index,Scratched,Breakage,Separated,Crushed,total_anns,ran_var,dataset,year,color,repair,categories_id,supercategory_name,Car ,Door,Front door,Rear door,Lamp,Front lamp,Rear lamp,Roof,Mirror,Side mirror (R),Side mirror (L),Bumper,Step,Trunk,Panel,Fender,Final price
0366664_sc-1000066.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0125792_sc-180906.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0134666_as-3480928.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0334460_sc-110909.jpg,1,1,1,0,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0194279_sc-164416.jpg,2,1,1,1,5,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0449050_sc-128265.jpg,0,1,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0115218_sc-1020425.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0139410_sc-1001889.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0370474_sc-223093.jpg,6,0,0,0,6,9.0,train,,,,,,,,,,,,,,,,,,,,,,
0194545_sc-191921.jpg,3,0,0,1,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0089206_sc-190208.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0101735_as-0035536.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0486788_sc-1012278.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0129487_as-0034382.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0410630_as-0059034.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0117490_sc-147510.jpg,0,0,1,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0074671_as-0007670.jpg,0,1,2,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0075667_as-3296784.jpg,2,1,1,2,6,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0342014_as-7268466.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0061979_as-7373851.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0524486_sc-1002832.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0466257_as-7538477.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0194681_as-0065868.jpg,0,0,2,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0010123_as-0057683.jpg,3,1,1,1,6,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0205786_as-0045185.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0288552_sc-119216.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0392456_as-2666292.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0024928_as-0064443.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0340395_as-0088825.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0337593_sc-210678.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0129530_as-3068565.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0351455_sc-144414.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0272580_sc-187595.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0520786_sc-221005.jpg,4,0,1,0,5,3.583333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0381857_as-0008232.jpg,0,0,1,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0498286_as-2867256.jpg,1,0,1,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0557671_sc-126903.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0042818_sc-201322.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0301696_as-0077141.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0329173_as-0064851.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0564051_as-0008155.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0333584_as-3403804.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0188582_as-0094941.jpg,8,0,0,0,8,16.0,train,,,,,,,,,,,,,,,,,,,,,,
0418448_sc-1017097.jpg,3,0,1,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0117175_as-0035753.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0520586_sc-1021330.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0558254_as-0062606.jpg,6,0,0,0,6,9.0,train,,,,,,,,,,,,,,,,,,,,,,
0342126_sc-1017654.jpg,0,1,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0265426_as-0027050.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0178464_as-0047820.jpg,2,1,1,0,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0334088_as-0030780.jpg,1,1,0,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0089428_sc-162569.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0085357_sc-121064.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0210341_sc-204566.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0449633_as-3343545.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0374023_sc-166038.jpg,17,0,1,1,19,66.91666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0160326_sc-1003162.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0265870_as-0094092.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0526356_sc-226693.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0293399_sc-1032105.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0495237_as-0012754.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0233788_sc-164426.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0027304_as-0014203.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0487346_as-0000898.jpg,3,2,0,1,6,1.6666666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0192920_sc-127154.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0465971_as-3093235.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0248709_sc-184601.jpg,2,3,0,0,5,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0490233_as-7298146.jpg,2,1,1,0,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0303742_sc-190260.jpg,4,1,0,0,5,3.583333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0229693_as-3271704.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0271062_sc-1035535.jpg,5,0,0,0,5,6.25,train,,,,,,,,,,,,,,,,,,,,,,
0319161_as-0018484.jpg,0,0,1,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0143633_as-0071852.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0052125_sc-169395.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0421583_sc-114762.jpg,0,0,1,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0430826_sc-151428.jpg,3,1,1,0,5,1.5833333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0454115_sc-1016925.jpg,0,0,1,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0431042_sc-206701.jpg,1,3,0,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0014499_sc-1039453.jpg,6,1,1,0,8,7.333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0118770_sc-177101.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0432813_sc-133423.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0543765_as-0036930.jpg,3,0,1,2,6,1.6666666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0569294_as-0064135.jpg,0,0,0,1,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0508138_sc-1035185.jpg,2,0,1,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0396923_sc-229024.jpg,5,3,2,1,11,2.9166666666666665,train,,,,,,,,,,,,,,,,,,,,,,
0237245_sc-156812.jpg,6,0,0,0,6,9.0,train,,,,,,,,,,,,,,,,,,,,,,
0250864_sc-144796.jpg,3,0,0,1,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0096654_as-0029453.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0474973_as-2687915.jpg,1,0,1,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0236030_as-0034407.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0426766_sc-124209.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0061832_as-0032195.jpg,0,0,3,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0053730_sc-188644.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0490108_as-0031997.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0027997_sc-193527.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0557245_sc-218782.jpg,4,0,0,2,6,3.6666666666666665,train,,,,,,,,,,,,,,,,,,,,,,
0246099_sc-1035543.jpg,3,1,0,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0408793_as-7330170.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0030287_sc-103282.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0043568_sc-177024.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0128395_sc-1031829.jpg,4,0,0,1,5,3.583333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0508847_sc-174250.jpg,0,1,1,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0145099_sc-200838.jpg,5,1,0,1,7,4.916666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0499217_sc-198407.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0418994_sc-197630.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0516489_as-0082974.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0380580_as-3212287.jpg,0,1,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0065995_as-0049807.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0164598_as-7065326.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0237382_as-0030705.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0312390_sc-121237.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0447931_as-0081266.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0474179_as-3062217.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0100259_as-0098416.jpg,0,2,1,1,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0060364_as-0077482.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0459962_sc-165041.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0227297_sc-152593.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0129398_sc-199865.jpg,4,0,0,1,5,3.583333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0175127_sc-1040776.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0566122_sc-193858.jpg,5,0,0,0,5,6.25,train,,,,,,,,,,,,,,,,,,,,,,
0471289_as-2574376.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0503336_as-0040384.jpg,0,1,2,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0520058_as-0020199.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0373771_sc-130729.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0311557_sc-131959.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0476577_sc-170372.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0429212_sc-128825.jpg,4,0,1,0,5,3.583333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0370835_as-0076049.jpg,1,0,2,1,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0024684_sc-176402.jpg,3,0,1,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0514407_sc-125786.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0404445_sc-161977.jpg,1,0,1,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0020291_as-3409802.jpg,5,2,4,0,11,4.916666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0230870_sc-172718.jpg,4,3,0,0,7,4.25,train,,,,,,,,,,,,,,,,,,,,,,
0404002_sc-166598.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0541641_sc-124632.jpg,2,0,1,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0245796_as-0089558.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0438322_sc-197191.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0415574_as-0046159.jpg,5,0,0,0,5,6.25,train,,,,,,,,,,,,,,,,,,,,,,
0046144_sc-222121.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0288125_sc-117135.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0295856_as-0085873.jpg,5,0,0,0,5,6.25,train,,,,,,,,,,,,,,,,,,,,,,
0017567_as-0036532.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0165895_sc-154412.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0426216_sc-1025170.jpg,2,1,2,1,6,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0554189_sc-168884.jpg,6,1,1,0,8,7.333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0030900_as-0051021.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0424732_sc-152468.jpg,3,1,3,0,7,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0498368_sc-129213.jpg,1,0,1,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0548822_as-2801199.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0286503_sc-200588.jpg,2,1,0,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0207468_as-0078401.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0016966_sc-226479.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0054646_sc-222082.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0240816_as-2988649.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0207137_sc-202001.jpg,2,0,1,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0127510_as-2812448.jpg,0,0,3,1,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0149681_as-0092058.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0118061_sc-228874.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0185253_as-0001471.jpg,9,0,0,0,9,20.25,train,,,,,,,,,,,,,,,,,,,,,,
0143919_as-2694904.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0565396_sc-1018308.jpg,3,0,0,1,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0008057_sc-228205.jpg,1,1,0,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0260453_sc-1037171.jpg,2,1,1,0,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0475293_as-0083762.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0301805_as-0024588.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0044180_sc-1039743.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0137806_sc-224471.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0438278_as-2670662.jpg,2,0,1,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0246153_as-2911166.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0310764_sc-209345.jpg,2,1,0,1,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0192300_sc-139030.jpg,7,0,0,0,7,12.25,train,,,,,,,,,,,,,,,,,,,,,,
0460402_as-0050660.jpg,3,0,0,2,5,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0005057_as-2754852.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0274778_as-0040874.jpg,4,1,0,1,6,3.0,train,,,,,,,,,,,,,,,,,,,,,,
0233834_as-0059810.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0036417_sc-128836.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0327759_as-9087075.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0267295_sc-157450.jpg,5,1,1,0,7,4.916666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0021449_as-0014968.jpg,0,0,1,2,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0258992_as-0031703.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0394337_sc-1006783.jpg,2,1,0,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0340049_as-0056098.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0161115_as-9076777.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0207360_sc-200509.jpg,0,0,2,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0257885_sc-158133.jpg,3,0,0,1,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0124810_sc-147953.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0213577_sc-140385.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0542699_sc-1032575.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0137284_sc-149718.jpg,1,2,0,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0463287_sc-159120.jpg,4,0,1,0,5,3.583333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0548759_as-0032386.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0446902_as-0036505.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0469625_as-0044054.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0454639_sc-156710.jpg,6,0,1,2,9,6.916666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0134145_as-0093831.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0525142_sc-215100.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0485121_sc-143230.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0481911_as-0077894.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0197230_sc-145413.jpg,2,0,1,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0158350_as-2651150.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0415190_sc-203215.jpg,5,0,1,0,6,5.666666666666667,train,,,,,,,,,,,,,,,,,,,,,,
0509350_as-0074101.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0111906_sc-1032216.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0301043_sc-1020395.jpg,1,0,0,1,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0531001_as-3220459.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0422667_sc-196061.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0406172_sc-147436.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0533168_as-0092643.jpg,0,1,2,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0320662_sc-221551.jpg,3,1,0,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0540615_as-0029464.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0095918_as-2623206.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0353960_sc-126450.jpg,2,0,0,2,4,1.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0301638_as-0035752.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0532267_sc-192018.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0112661_as-0098382.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0121010_sc-226361.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0374937_as-0038459.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0567711_sc-224619.jpg,0,1,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0471580_as-0048453.jpg,1,0,2,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0182170_sc-205038.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0309492_as-2790383.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0005128_as-3368272.jpg,2,1,0,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0194731_sc-1021001.jpg,1,1,0,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0461438_sc-135947.jpg,4,0,2,2,8,2.6666666666666665,train,,,,,,,,,,,,,,,,,,,,,,
0190732_sc-209437.jpg,4,1,2,0,7,2.9166666666666665,train,,,,,,,,,,,,,,,,,,,,,,
0177391_sc-1034217.jpg,2,0,1,2,5,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0369492_sc-221825.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0563435_as-0037494.jpg,1,0,3,1,5,1.5833333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0486849_sc-205162.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0098282_sc-201480.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0554459_as-0040186.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0407190_as-0064456.jpg,11,3,2,1,17,20.916666666666668,train,,,,,,,,,,,,,,,,,,,,,,
0100394_sc-214096.jpg,0,1,2,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0117873_as-0050706.jpg,0,1,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0476333_sc-1015158.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0376227_sc-132815.jpg,3,0,1,0,4,2.0,train,,,,,,,,,,,,,,,,,,,,,,
0276041_as-3108771.jpg,1,0,1,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0023509_sc-115885.jpg,0,0,0,1,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0506650_as-0048299.jpg,2,0,1,0,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0535888_as-0050386.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0331593_as-0098833.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0293866_sc-191339.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0416606_as-2792078.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0107086_as-0043344.jpg,8,0,0,0,8,16.0,train,,,,,,,,,,,,,,,,,,,,,,
0409187_sc-120323.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0413047_as-0047768.jpg,3,1,1,2,7,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0110837_as-0030443.jpg,2,0,0,0,2,1.0,train,,,,,,,,,,,,,,,,,,,,,,
0083045_as-0038115.jpg,2,1,0,1,4,0.6666666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0073053_sc-1027667.jpg,2,0,0,1,3,0.9166666666666666,train,,,,,,,,,,,,,,,,,,,,,,
0569372_as-2717778.jpg,1,0,0,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0314632_as-0036706.jpg,1,0,1,0,2,0.3333333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0434748_as-0013643.jpg,1,0,1,1,3,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0106414_sc-132743.jpg,1,0,3,1,5,1.5833333333333333,train,,,,,,,,,,,,,,,,,,,,,,
0213687_as-0049870.jpg,4,0,0,0,4,4.0,train,,,,,,,,,,,,,,,,,,,,,,
0152142_as-2762743.jpg,4,1,1,1,7,2.25,train,,,,,,,,,,,,,,,,,,,,,,
0158026_as-0020080.jpg,0,0,1,0,1,0.25,train,,,,,,,,,,,,,,,,,,,,,,
0412548_as-2981340.jpg,3,0,0,0,3,2.25,train,,,,,,,,,,,,,,,,,,,,,,
